ID,userID,resultId,TaskPage,Answer,QueryLanguage,In,Out
3274,6965,1080,3,0,Spanish,51:08.4,51:08.4
3275,6965,1082,5,0,Spanish,51:09.1,51:09.1
3276,6965,332,1,0,English,51:32.9,51:32.9
3277,6965,331,0,0,English,51:33.8,51:33.8
3278,6965,333,2,0,English,51:34.5,51:34.5
3279,6965,334,3,0,English,51:40.3,51:40.3
3280,6965,335,4,1,English,51:46.3,51:46.3
3281,6965,336,5,1,English,51:55.3,51:55.3
3282,6965,1950,1,0,Spanish,52:22.3,52:22.3
3283,6965,1949,0,0,Spanish,52:23.3,52:23.3
3284,6965,1951,2,0,Spanish,52:25.0,52:25.0
3285,6965,870,3,0,Spanish,52:31.9,52:31.9
3286,6965,871,4,0,Spanish,52:35.8,52:35.8
3287,6965,872,5,0,Spanish,52:37.8,52:37.8
3288,6965,361,0,0,English,52:49.4,52:49.4
3289,6965,1440,1,0,English,52:51.7,52:51.7
3290,6965,362,2,1,English,52:54.6,52:54.6
3291,6965,1441,3,1,English,52:56.4,52:56.4
3292,6965,363,4,0,English,52:59.5,52:59.5
3293,6965,1442,5,0,English,53:02.9,53:02.9
3294,6965,1922,3,1,Spanish,53:30.8,53:30.8
3295,6965,1923,4,0,Spanish,53:38.0,53:38.0
3296,6965,1924,5,0,Spanish,53:47.4,53:47.4
3297,6965,1920,1,0,Spanish,53:59.3,53:59.3
3298,6965,1919,0,1,Spanish,54:16.7,54:16.7
3299,6965,1921,2,1,Spanish,54:18.4,54:18.4
3300,6965,391,0,0,English,54:29.0,54:29.0
3301,6965,393,2,1,English,54:39.4,54:39.4
3302,6965,392,1,0,English,54:41.8,54:41.8
3303,6965,1470,3,0,English,54:45.5,54:45.5
3304,6965,1471,4,0,English,54:47.0,54:47.0
3305,6965,1472,5,1,English,54:48.3,54:48.3
3306,6965,811,1,1,Spanish,55:30.4,55:30.4
3307,6965,812,2,0,Spanish,55:31.7,55:31.7
3308,6965,813,3,0,Spanish,55:32.9,55:32.9
3309,6965,814,4,0,Spanish,55:35.7,55:35.7
3310,6965,815,5,0,Spanish,55:45.3,55:45.3
3311,6965,810,0,0,Spanish,55:47.6,55:47.6
3312,6965,1500,0,0,English,55:55.5,55:55.5
3313,6965,1501,1,0,English,55:56.5,55:56.5
3314,6965,1502,2,0,English,55:57.5,55:57.5
3315,6965,421,3,0,English,55:59.4,55:59.4
3316,6965,422,4,0,English,56:02.1,56:02.1
3317,6965,423,5,0,English,56:05.6,56:05.6
3318,6965,780,0,0,Spanish,56:19.3,56:19.3
3319,6965,1859,1,0,Spanish,56:20.9,56:20.9
3320,6965,781,2,0,Spanish,56:26.3,56:26.3
3321,6965,1860,3,0,Spanish,56:32.3,56:32.3
3322,6965,1861,5,0,Spanish,56:38.1,56:38.1
3323,6965,782,4,1,Spanish,56:39.5,56:39.5
3324,6965,1530,0,0,English,56:47.7,56:47.7
3325,6965,1531,1,0,English,56:48.4,56:48.4
3326,6965,1532,2,0,English,56:52.3,56:52.3
3327,6965,1533,3,0,English,56:54.1,56:54.1
3328,6965,1534,4,1,English,56:55.8,56:55.8
3329,6965,1535,5,0,English,56:58.1,56:58.1
3330,6965,750,0,0,Spanish,57:09.0,57:09.0
3331,6965,751,1,0,Spanish,57:10.5,57:10.5
3332,6965,752,2,1,Spanish,57:15.5,57:15.5
3333,6965,1830,3,0,Spanish,57:18.0,57:18.0
3334,6965,1831,4,0,Spanish,57:19.4,57:19.4
3335,6965,1832,5,0,Spanish,57:20.5,57:20.5
3336,6965,481,0,0,English,57:29.8,57:29.8
3337,6965,482,1,0,English,57:32.1,57:32.1
3338,6965,483,2,1,English,57:38.7,57:38.7
3339,6965,484,3,0,English,57:41.3,57:41.3
3340,6965,485,4,0,English,57:45.1,57:45.1
3341,6965,486,5,0,English,57:47.1,57:47.1
3342,6965,1800,0,0,Spanish,58:05.8,58:05.8
3343,6965,1801,1,0,Spanish,58:07.5,58:07.5
3344,6965,1802,2,0,Spanish,58:10.0,58:10.0
3345,6965,720,3,0,Spanish,58:14.2,58:14.2
3346,6965,722,5,0,Spanish,58:23.7,58:23.7
3347,6965,721,4,0,Spanish,58:35.1,58:35.1
3348,6965,511,0,0,English,58:44.1,58:44.1
3349,6965,1590,1,0,English,58:45.6,58:45.6
3350,6965,512,2,0,English,58:46.3,58:46.3
3351,6965,1591,3,0,English,58:48.0,58:48.0
3352,6965,513,4,0,English,58:49.2,58:49.2
3353,6965,1592,5,0,English,58:55.8,58:55.8
3354,6965,1770,0,0,Spanish,59:55.8,59:55.8
3355,6965,1771,1,0,Spanish,59:58.6,59:58.6
3356,6965,1772,2,0,Spanish,59:59.9,59:59.9
3357,6965,1773,3,0,Spanish,00:00.7,00:00.7
3358,6965,1774,4,0,Spanish,00:03.3,00:03.3
3359,6965,1775,5,0,Spanish,00:09.3,00:09.3
3360,6965,541,0,1,English,00:26.2,00:26.2
3361,6965,542,1,0,English,00:32.9,00:32.9
3362,6965,543,2,0,English,00:39.8,00:39.8
3363,6965,1620,3,1,English,00:44.0,00:44.0
3364,6965,1621,4,0,English,00:45.3,00:45.3
3365,6965,1622,5,0,English,00:47.3,00:47.3
3366,6965,660,0,0,Spanish,01:03.1,01:03.1
3367,6965,661,1,0,Spanish,01:04.4,01:04.4
3368,6965,662,2,0,Spanish,01:07.1,01:07.1
3369,6965,663,3,0,Spanish,01:09.8,01:09.8
3370,6965,664,4,0,Spanish,01:15.3,01:15.3
3371,6965,665,5,0,Spanish,01:16.5,01:16.5
3372,6965,1650,0,0,English,01:24.3,01:24.3
3373,6965,1651,1,0,English,01:27.1,01:27.1
3374,6965,1652,2,0,English,01:28.9,01:28.9
3375,6965,570,3,1,English,01:35.8,01:35.8
3376,6965,571,4,0,English,01:36.9,01:36.9
3377,6965,572,5,0,English,01:38.1,01:38.1
3378,6965,630,0,0,Spanish,01:48.1,01:48.1
3379,6965,1710,1,0,Spanish,01:49.5,01:49.5
3380,6965,631,2,0,Spanish,01:52.7,01:52.7
3381,6965,1711,3,0,Spanish,01:54.3,01:54.3
3382,6965,632,4,0,Spanish,01:56.3,01:56.3
3383,6965,1712,5,0,Spanish,01:58.5,01:58.5
3384,6965,1680,0,0,English,02:13.9,02:13.9
3385,6965,1682,2,0,English,02:27.5,02:27.5
3386,6965,1681,1,0,English,02:33.3,02:33.3
3387,6965,1683,3,1,English,02:44.3,02:44.3
3388,6965,1684,4,1,English,02:56.1,02:56.1
3389,6965,1685,5,0,English,03:01.4,03:01.4
3396,1338,3778,0,0,Chinese,23:08.4,23:08.4
3397,1338,3779,1,0,Chinese,23:10.6,23:10.6
3398,1338,3780,2,0,Chinese,23:11.7,23:11.7
3399,1338,2698,3,0,Chinese,23:12.9,23:12.9
3400,1338,2699,4,0,Chinese,23:13.9,23:13.9
3401,1338,2700,5,0,Chinese,23:16.2,23:16.2
3402,1338,3808,0,0,English,23:26.4,23:26.4
3403,1338,3809,1,0,English,23:29.4,23:29.4
3404,1338,3810,2,0,English,23:30.7,23:30.7
3405,1338,3811,3,0,English,23:31.6,23:31.6
3406,1338,3812,4,0,English,23:32.6,23:32.6
3407,1338,3813,5,0,English,23:33.4,23:33.4
3408,1338,2668,0,0,Chinese,23:40.9,23:40.9
3409,1338,3748,1,0,Chinese,23:42.4,23:42.4
3410,1338,2669,2,0,Chinese,23:43.4,23:43.4
3411,1338,3749,3,0,Chinese,23:44.3,23:44.3
3412,1338,2670,4,0,Chinese,23:46.0,23:46.0
3413,1338,3750,5,0,Chinese,23:47.3,23:47.3
3414,1338,2758,0,0,English,23:52.5,23:52.5
3415,1338,2759,1,0,English,23:53.1,23:53.1
3416,1338,2760,2,0,English,23:54.1,23:54.1
3417,1338,2761,3,0,English,23:55.3,23:55.3
3418,1338,2762,4,0,English,23:56.1,23:56.1
3419,1338,2763,5,0,English,23:57.3,23:57.3
3420,1338,2638,0,0,Chinese,23:59.9,23:59.9
3421,1338,2639,1,0,Chinese,24:00.8,24:00.8
3422,1338,2640,2,0,Chinese,24:01.9,24:01.9
3423,1338,3718,3,0,Chinese,24:02.8,24:02.8
3424,1338,3719,4,0,Chinese,24:04.2,24:04.2
3425,1338,3720,5,0,Chinese,24:05.3,24:05.3
3426,1338,3868,0,0,English,24:10.9,24:10.9
3427,1338,3869,1,0,English,24:12.0,24:12.0
3428,1338,3870,2,0,English,24:14.0,24:14.0
3429,1338,2788,3,0,English,24:19.6,24:19.6
3430,1338,2789,4,0,English,24:21.1,24:21.1
3431,1338,2790,5,0,English,24:21.9,24:21.9
3432,1338,3689,1,1,Chinese,24:31.6,24:31.6
3433,1338,3688,0,0,Chinese,24:34.5,24:34.5
3434,1338,3690,2,0,Chinese,24:37.4,24:37.4
3435,1338,3691,3,0,Chinese,24:41.6,24:41.6
3436,1338,3692,4,0,Chinese,24:43.0,24:43.0
3437,1338,3693,5,0,Chinese,24:44.1,24:44.1
3438,1338,2818,0,0,English,24:49.0,24:49.0
3439,1338,3898,1,0,English,24:51.4,24:51.4
3440,1338,2819,2,0,English,24:53.2,24:53.2
3441,1338,3899,3,1,English,24:57.0,24:57.0
3442,1338,2820,4,0,English,24:58.3,24:58.3
3443,1338,3900,5,0,English,24:59.7,24:59.7
3444,1338,2578,0,0,Chinese,25:08.3,25:08.3
3445,1338,2579,1,0,Chinese,25:09.4,25:09.4
3446,1338,2580,2,0,Chinese,25:10.7,25:10.7
3447,1338,2581,3,0,Chinese,25:11.6,25:11.6
3448,1338,2582,4,0,Chinese,25:12.7,25:12.7
3449,1338,2583,5,0,Chinese,25:13.6,25:13.6
3450,1338,2848,0,0,English,25:17.6,25:17.6
3451,1338,2849,1,0,English,25:19.1,25:19.1
3452,1338,2850,2,0,English,25:19.9,25:19.9
3453,1338,3928,3,0,English,25:20.9,25:20.9
3454,1338,3929,4,0,English,25:22.2,25:22.2
3455,1338,3930,5,0,English,25:26.0,25:26.0
3456,1338,3628,0,0,Chinese,25:31.4,25:31.4
3457,1338,3629,1,0,Chinese,25:32.9,25:32.9
3458,1338,3630,2,0,Chinese,25:33.8,25:33.8
3459,1338,2548,3,0,Chinese,25:34.4,25:34.4
3460,1338,2549,4,0,Chinese,25:35.1,25:35.1
3461,1338,2550,5,0,Chinese,25:36.1,25:36.1
3462,1338,3958,0,0,English,25:50.1,25:50.1
3463,1338,3959,1,0,English,25:54.3,25:54.3
3464,1338,3960,2,0,English,25:58.0,25:58.0
3465,1338,3962,4,0,English,26:01.2,26:01.2
3466,1338,3961,3,0,English,26:04.0,26:04.0
3467,1338,3963,5,0,English,26:05.3,26:05.3
3468,1338,2518,0,0,Chinese,26:14.2,26:14.2
3469,1338,3598,1,0,Chinese,26:14.9,26:14.9
3470,1338,2519,2,0,Chinese,26:16.1,26:16.1
3471,1338,3599,3,0,Chinese,26:16.7,26:16.7
3472,1338,2520,4,0,Chinese,26:18.2,26:18.2
3473,1338,3600,5,0,Chinese,26:19.4,26:19.4
3474,1338,2908,0,0,English,26:21.9,26:21.9
3475,1338,2909,1,0,English,26:22.9,26:22.9
3476,1338,2910,2,0,English,26:23.6,26:23.6
3477,1338,2911,3,0,English,26:24.5,26:24.5
3478,1338,2912,4,0,English,26:25.9,26:25.9
3479,1338,2913,5,0,English,26:26.8,26:26.8
3480,1338,2488,0,0,Chinese,26:32.4,26:32.4
3481,1338,2489,1,0,Chinese,26:33.3,26:33.3
3482,1338,2490,2,0,Chinese,26:37.2,26:37.2
3483,1338,3568,3,0,Chinese,26:37.8,26:37.8
3484,1338,3569,4,1,Chinese,26:39.4,26:39.4
3485,1338,3570,5,0,Chinese,26:42.4,26:42.4
3486,1338,4017,0,0,English,26:46.1,26:46.1
3487,1338,4018,1,0,English,26:47.5,26:47.5
3488,1338,4019,2,0,English,26:49.6,26:49.6
3489,1338,2938,3,0,English,26:50.4,26:50.4
3490,1338,2939,4,0,English,26:53.1,26:53.1
3491,1338,2940,5,0,English,26:54.1,26:54.1
3492,1338,3538,0,0,Chinese,26:59.0,26:59.0
3493,1338,3539,1,0,Chinese,27:00.2,27:00.2
3494,1338,3540,2,0,Chinese,27:01.3,27:01.3
3495,1338,3541,3,0,Chinese,27:02.1,27:02.1
3496,1338,3542,4,0,Chinese,27:03.3,27:03.3
3497,1338,3543,5,0,Chinese,27:06.3,27:06.3
3498,1338,2968,0,0,English,27:12.6,27:12.6
3499,1338,4047,1,0,English,27:13.5,27:13.5
3500,1338,2969,2,0,English,27:15.6,27:15.6
3501,1338,4048,3,0,English,27:17.1,27:17.1
3502,1338,2970,4,0,English,27:17.9,27:17.9
3503,1338,4049,5,0,English,27:19.1,27:19.1
3504,1338,2428,0,0,Chinese,27:23.3,27:23.3
3505,1338,2429,1,0,Chinese,27:26.4,27:26.4
3506,1338,2430,2,0,Chinese,27:27.1,27:27.1
3507,1338,2431,3,0,Chinese,27:28.2,27:28.2
3508,1338,2432,4,0,Chinese,27:29.2,27:29.2
3509,1338,2433,5,0,Chinese,27:31.3,27:31.3
3510,1338,2998,0,0,English,27:36.1,27:36.1
3511,1338,2999,1,0,English,27:37.0,27:37.0
3512,1338,3000,2,0,English,27:38.5,27:38.5
3513,1338,4077,3,0,English,27:39.6,27:39.6
3514,1338,4078,4,0,English,27:40.8,27:40.8
3515,1338,4079,5,0,English,27:41.9,27:41.9
3516,1338,3478,0,0,Chinese,27:46.6,27:46.6
3517,1338,3479,1,0,Chinese,27:47.9,27:47.9
3518,1338,3480,2,0,Chinese,27:48.8,27:48.8
3519,1338,2398,3,0,Chinese,27:50.0,27:50.0
3520,1338,2399,4,0,Chinese,27:50.9,27:50.9
3521,1338,2400,5,0,Chinese,27:51.9,27:51.9
3522,1338,4107,0,0,English,27:58.9,27:58.9
3523,1338,4108,1,0,English,28:00.0,28:00.0
3524,1338,4109,2,0,English,28:01.3,28:01.3
3525,1338,4110,3,0,English,28:04.9,28:04.9
3526,1338,4111,4,0,English,28:05.9,28:05.9
3527,1338,4112,5,0,English,28:08.0,28:08.0
3528,1338,2368,0,0,Chinese,28:11.7,28:11.7
3529,1338,3448,1,0,Chinese,28:12.5,28:12.5
3530,1338,2369,2,0,Chinese,28:13.2,28:13.2
3531,1338,3449,3,0,Chinese,28:14.2,28:14.2
3532,1338,3450,5,0,Chinese,28:16.9,28:16.9
3533,1338,2370,4,0,Chinese,28:18.2,28:18.2
3534,1338,2158,0,0,English,28:22.0,28:22.0
3535,1338,2159,1,0,English,28:23.3,28:23.3
3536,1338,2160,2,0,English,28:24.3,28:24.3
3537,1338,2161,3,0,English,28:25.4,28:25.4
3538,1338,2162,4,0,English,28:26.6,28:26.6
3539,1338,2163,5,0,English,28:27.5,28:27.5
3540,1338,2338,0,0,Chinese,28:30.2,28:30.2
3541,1338,2339,1,0,Chinese,28:32.5,28:32.5
3542,1338,2340,2,0,Chinese,28:33.4,28:33.4
3543,1338,3418,3,0,Chinese,28:34.3,28:34.3
3544,1338,3419,4,0,Chinese,28:37.2,28:37.2
3545,1338,3420,5,0,Chinese,28:38.1,28:38.1
3546,1338,3269,1,1,English,28:42.2,28:42.2
3547,1338,3268,0,0,English,28:43.7,28:43.7
3548,1338,3270,2,0,English,28:46.1,28:46.1
3549,1338,2188,3,0,English,28:47.0,28:47.0
3550,1338,2189,4,0,English,28:48.8,28:48.8
3551,1338,2190,5,0,English,28:49.6,28:49.6
3552,1338,3388,0,0,Chinese,28:53.3,28:53.3
3553,1338,3389,1,0,Chinese,28:54.3,28:54.3
3554,1338,3390,2,0,Chinese,28:55.5,28:55.5
3555,1338,3391,3,0,Chinese,28:56.1,28:56.1
3556,1338,3392,4,0,Chinese,28:56.9,28:56.9
3557,1338,3393,5,0,Chinese,28:57.7,28:57.7
3558,1338,2218,0,1,English,29:01.5,29:01.5
3559,1338,3298,1,1,English,29:03.2,29:03.2
3560,1338,2219,2,0,English,29:07.7,29:07.7
3561,1338,3299,3,0,English,29:09.1,29:09.1
3562,1338,2220,4,0,English,29:10.5,29:10.5
3563,1338,3300,5,0,English,29:11.8,29:11.8
3564,1338,2278,0,0,Chinese,29:19.9,29:19.9
3565,1338,2279,1,0,Chinese,29:22.3,29:22.3
3566,1338,2280,2,0,Chinese,29:23.7,29:23.7
3567,1338,2281,3,0,Chinese,29:26.6,29:26.6
3568,1338,2282,4,0,Chinese,29:27.3,29:27.3
3569,1338,2283,5,0,Chinese,29:28.0,29:28.0
3570,1338,2248,0,1,English,29:30.7,29:30.7
3571,1338,2249,1,0,English,29:31.7,29:31.7
3572,1338,2250,2,0,English,29:32.5,29:32.5
3573,1338,3328,3,0,English,29:33.6,29:33.6
3574,1338,3329,4,0,English,29:34.9,29:34.9
3575,1338,3330,5,0,English,29:35.8,29:35.8
3584,3816,181,0,0,Spanish,42:06.4,42:06.4
3585,3816,182,1,0,Spanish,42:18.0,42:18.0
3586,3816,183,2,0,Spanish,42:26.8,42:26.8
3587,3816,184,3,1,Spanish,42:29.9,42:29.9
3588,3816,185,4,1,Spanish,42:35.2,42:35.2
3589,3816,186,5,0,Spanish,42:38.2,42:38.2
3590,3816,1290,0,1,English,42:52.7,42:52.7
3591,3816,1291,1,0,English,42:58.7,42:58.7
3592,3816,1292,2,0,English,43:05.0,43:05.0
3593,3816,211,3,0,English,43:12.7,43:12.7
3594,3816,212,4,0,English,43:32.5,43:32.5
3595,3816,213,5,1,English,43:38.4,43:38.4
3596,3816,1230,0,0,Spanish,43:52.4,43:52.4
3597,3816,1231,1,0,Spanish,43:57.2,43:57.2
3598,3816,1232,2,1,Spanish,44:03.3,44:03.3
3599,3816,1233,3,1,Spanish,44:05.7,44:05.7
3600,3816,1234,4,0,Spanish,44:09.9,44:09.9
3601,3816,1235,5,1,Spanish,44:16.1,44:16.1
3602,3816,241,0,0,English,44:21.1,44:21.1
3603,3816,242,1,0,English,44:26.5,44:26.5
3604,3816,243,2,0,English,44:36.3,44:36.3
3605,3816,1320,3,0,English,44:38.3,44:38.3
3606,3816,1321,4,0,English,44:40.0,44:40.0
3607,3816,1322,5,0,English,44:44.9,44:44.9
3608,3816,121,0,1,Spanish,44:58.8,44:58.8
3609,3816,1200,1,0,Spanish,45:01.2,45:01.2
3610,3816,122,2,0,Spanish,45:07.3,45:07.3
3611,3816,1201,3,1,Spanish,45:19.6,45:19.6
3612,3816,123,4,0,Spanish,45:21.1,45:21.1
3613,3816,1202,5,0,Spanish,45:24.1,45:24.1
3614,3816,271,0,0,English,45:30.4,45:30.4
3615,3816,272,1,1,English,45:36.2,45:36.2
3616,3816,273,2,1,English,45:39.2,45:39.2
3617,3816,274,3,1,English,45:45.3,45:45.3
3618,3816,275,4,0,English,45:46.7,45:46.7
3619,3816,276,5,0,English,45:51.6,45:51.6
3620,3816,1170,0,0,Spanish,45:57.6,45:57.6
3621,3816,1171,1,0,Spanish,46:00.7,46:00.7
3622,3816,1172,2,0,Spanish,46:02.1,46:02.1
3623,3816,91,3,0,Spanish,46:05.0,46:05.0
3624,3816,92,4,0,Spanish,46:06.4,46:06.4
3625,3816,93,5,0,Spanish,46:09.5,46:09.5
3626,3816,1380,0,0,English,46:21.8,46:21.8
3627,3816,1381,1,0,English,46:29.0,46:29.0
3628,3816,1382,2,0,English,46:30.8,46:30.8
3629,3816,1383,3,1,English,46:35.0,46:35.0
3630,3816,1384,4,1,English,46:39.1,46:39.1
3631,3816,1385,5,1,English,46:41.0,46:41.0
3632,3816,61,0,0,Spanish,46:51.9,46:51.9
3633,3816,62,1,0,Spanish,46:59.2,46:59.2
3634,3816,63,2,0,Spanish,47:01.0,47:01.0
3635,3816,1140,3,0,Spanish,47:02.8,47:02.8
3636,3816,1141,4,0,Spanish,47:04.3,47:04.3
3637,3816,1142,5,0,Spanish,47:05.7,47:05.7
3638,3816,331,0,0,English,47:11.3,47:11.3
3639,3816,1410,1,0,English,47:14.7,47:14.7
3640,3816,332,2,0,English,47:17.3,47:17.3
3641,3816,1411,3,0,English,47:18.7,47:18.7
3642,3816,333,4,0,English,47:20.2,47:20.2
3643,3816,1412,5,0,English,47:25.2,47:25.2
3644,3816,31,0,0,Spanish,47:38.1,47:38.1
3645,3816,32,1,0,Spanish,47:50.8,47:50.8
3646,3816,33,2,0,Spanish,47:54.2,47:54.2
3647,3816,34,3,0,Spanish,48:03.3,48:03.3
3648,3816,35,4,0,Spanish,48:09.2,48:09.2
3649,3816,36,5,0,Spanish,48:19.5,48:19.5
3650,3816,1440,0,0,English,48:26.7,48:26.7
3651,3816,1441,1,1,English,48:31.5,48:31.5
3652,3816,1442,2,0,English,48:33.1,48:33.1
3653,3816,361,3,1,English,48:49.1,48:49.1
3654,3816,362,4,1,English,48:53.3,48:53.3
3655,3816,363,5,0,English,48:55.1,48:55.1
3656,3816,1080,0,0,Spanish,49:31.9,49:31.9
3657,3816,1081,1,0,Spanish,49:38.6,49:38.6
3658,3816,1082,2,0,Spanish,49:40.1,49:40.1
3659,3816,1083,3,0,Spanish,49:42.3,49:42.3
3660,3816,1084,4,0,Spanish,49:59.4,49:59.4
3661,3816,1085,5,0,Spanish,50:01.6,50:01.6
3662,3816,391,0,1,English,50:15.7,50:15.7
3663,3816,392,1,0,English,50:17.3,50:17.3
3664,3816,393,2,1,English,50:19.9,50:19.9
3665,3816,1470,3,0,English,50:21.4,50:21.4
3666,3816,1471,4,0,English,50:25.2,50:25.2
3667,3816,1472,5,1,English,50:27.5,50:27.5
3668,3816,870,0,0,Spanish,50:49.1,50:49.1
3669,3816,1949,1,0,Spanish,50:49.8,50:49.8
3670,3816,871,2,0,Spanish,50:50.8,50:50.8
3671,3816,1950,3,0,Spanish,50:51.9,50:51.9
3672,3816,872,4,0,Spanish,50:53.3,50:53.3
3673,3816,1951,5,0,Spanish,50:54.1,50:54.1
3674,3816,421,0,0,English,51:12.9,51:12.9
3675,3816,422,1,1,English,51:15.7,51:15.7
3676,3816,423,2,0,English,51:27.6,51:27.6
3677,3816,424,3,0,English,51:31.9,51:31.9
3678,3816,425,4,0,English,51:43.3,51:43.3
3679,3816,426,5,1,English,51:46.3,51:46.3
3680,3816,1919,0,1,Spanish,52:07.5,52:07.5
3681,3816,1920,1,1,Spanish,52:14.3,52:14.3
3682,3816,1921,2,1,Spanish,52:20.3,52:20.3
3683,3816,840,3,0,Spanish,52:21.7,52:21.7
3684,3816,841,4,1,Spanish,52:23.0,52:23.0
3685,3816,842,5,0,Spanish,52:26.6,52:26.6
3686,3816,1530,0,0,English,52:34.6,52:34.6
3687,3816,1531,1,0,English,52:38.3,52:38.3
3688,3816,1532,2,0,English,52:40.9,52:40.9
3689,3816,1533,3,0,English,52:47.5,52:47.5
3690,3816,1534,4,0,English,52:48.7,52:48.7
3691,3816,1535,5,0,English,52:50.2,52:50.2
3692,3816,810,0,1,Spanish,53:18.3,53:18.3
3693,3816,811,1,1,Spanish,53:20.6,53:20.6
3694,3816,812,2,0,Spanish,53:22.6,53:22.6
3695,3816,1889,3,0,Spanish,53:24.0,53:24.0
3696,3816,1890,4,0,Spanish,53:25.6,53:25.6
3697,3816,1891,5,0,Spanish,53:27.0,53:27.0
3698,3816,481,0,0,English,53:39.7,53:39.7
3699,3816,1560,1,1,English,53:41.7,53:41.7
3700,3816,482,2,0,English,53:51.5,53:51.5
3701,3816,1561,3,0,English,53:52.7,53:52.7
3702,3816,483,4,0,English,53:54.0,53:54.0
3703,3816,1562,5,0,English,53:56.0,53:56.0
3704,3816,780,0,0,Spanish,54:15.7,54:15.7
3705,3816,781,1,1,Spanish,54:17.3,54:17.3
3706,3816,782,2,0,Spanish,54:25.0,54:25.0
3707,3816,783,3,1,Spanish,54:33.1,54:33.1
3708,3816,784,4,0,Spanish,54:34.5,54:34.5
3709,3816,785,5,0,Spanish,54:35.2,54:35.2
3710,3816,1590,0,1,English,54:52.0,54:52.0
3711,3816,1591,1,0,English,55:08.9,55:08.9
3712,3816,1592,2,1,English,55:12.7,55:12.7
3713,3816,511,3,1,English,55:16.3,55:16.3
3714,3816,512,4,0,English,55:23.4,55:23.4
3715,3816,513,5,1,English,55:24.7,55:24.7
3716,3816,1830,0,0,Spanish,55:49.2,55:49.2
3717,3816,1831,1,1,Spanish,56:04.3,56:04.3
3718,3816,1832,2,1,Spanish,56:08.3,56:08.3
3719,3816,1833,3,0,Spanish,56:11.1,56:11.1
3720,3816,1834,4,1,Spanish,56:21.0,56:21.0
3721,3816,1835,5,1,Spanish,56:22.2,56:22.2
3722,3816,541,0,1,English,56:31.6,56:31.6
3723,3816,542,1,1,English,56:36.5,56:36.5
3724,3816,543,2,1,English,56:47.8,56:47.8
3725,3816,1620,3,1,English,56:56.2,56:56.2
3726,3816,1621,4,0,English,56:57.3,56:57.3
3727,3816,1622,5,0,English,56:58.6,56:58.6
3728,3816,720,0,0,Spanish,57:12.3,57:12.3
3729,3816,1800,1,1,Spanish,57:21.6,57:21.6
3730,3816,721,2,0,Spanish,57:26.8,57:26.8
3731,3816,1801,3,0,Spanish,57:29.7,57:29.7
3732,3816,722,4,0,Spanish,57:36.4,57:36.4
3733,3816,1802,5,0,Spanish,57:40.9,57:40.9
3734,3816,570,0,1,English,57:52.8,57:52.8
3735,3816,571,1,1,English,57:59.6,57:59.6
3736,3816,572,2,1,English,58:13.0,58:13.0
3737,3816,573,3,1,English,58:20.4,58:20.4
3738,3816,574,4,0,English,58:21.8,58:21.8
3739,3816,575,5,1,English,58:22.7,58:22.7
3740,3816,1770,0,1,Spanish,58:48.1,58:48.1
3741,3816,1771,1,0,Spanish,58:50.2,58:50.2
3742,3816,1772,2,1,Spanish,58:57.8,58:57.8
3743,3816,690,3,1,Spanish,59:02.6,59:02.6
3744,3816,691,4,0,Spanish,59:04.1,59:04.1
3745,3816,692,5,0,Spanish,59:07.4,59:07.4
3746,3816,1680,0,1,English,59:17.8,59:17.8
3747,3816,1681,1,1,English,59:21.5,59:21.5
3748,3816,1682,2,0,English,59:23.2,59:23.2
3749,3816,1683,3,0,English,59:26.4,59:26.4
3750,3816,1684,4,0,English,59:30.0,59:30.0
3751,3816,1685,5,0,English,59:36.9,59:36.9
3752,3816,660,0,0,Spanish,59:52.8,59:52.8
3753,3816,661,1,0,Spanish,59:54.9,59:54.9
3754,3816,662,2,0,Spanish,59:59.1,59:59.1
3755,3816,1740,3,0,Spanish,00:00.2,00:00.2
3756,3816,1741,4,0,Spanish,00:04.0,00:04.0
3757,3816,1742,5,0,Spanish,00:05.2,00:05.2
3758,3816,630,0,0,English,00:17.0,00:17.0
3759,3816,1710,1,0,English,00:20.4,00:20.4
3760,3816,631,2,0,English,00:23.4,00:23.4
3761,3816,1711,3,1,English,00:25.5,00:25.5
3762,3816,632,4,0,English,00:27.5,00:27.5
3763,3816,1712,5,0,English,00:29.8,00:29.8
3772,1855,750,0,0,Spanish,19:50.5,19:50.5
3773,1855,751,1,1,Spanish,20:00.6,20:00.6
3774,1855,752,2,0,Spanish,20:07.9,20:07.9
3775,1855,1830,3,0,Spanish,20:14.9,20:14.9
3776,1855,1831,4,0,Spanish,20:26.5,20:26.5
3777,1855,1832,5,1,Spanish,20:28.7,20:28.7
3778,1855,780,0,0,English,20:39.9,20:39.9
3779,1855,781,1,0,English,20:44.6,20:44.6
3780,1855,782,2,0,English,20:48.6,20:48.6
3781,1855,783,3,1,English,20:56.2,20:56.2
3782,1855,784,4,0,English,21:05.4,21:05.4
3783,1855,785,5,0,English,21:18.1,21:18.1
3784,1855,1800,0,0,Spanish,21:30.5,21:30.5
3785,1855,1801,1,0,Spanish,21:32.7,21:32.7
3786,1855,1802,2,0,Spanish,21:34.8,21:34.8
3787,1855,720,3,0,Spanish,21:36.8,21:36.8
3788,1855,721,4,1,Spanish,21:40.2,21:40.2
3789,1855,722,5,0,Spanish,21:42.9,21:42.9
3790,1855,810,0,1,English,22:00.3,22:00.3
